typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,M,20190101,2019,1,201901,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,7128077.902,7128077.902,0,FALSE,TRUE
C,M,20190101,2019,1,201901,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,8,FALSE,,FALSE,0,FALSE,,7128077.902,7128077.902,0,FALSE,TRUE
C,M,20190201,2019,2,201902,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,5084114.655,5084114.655,0,FALSE,TRUE
C,M,20190201,2019,2,201902,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,7,FALSE,,FALSE,0,FALSE,,5084114.655,5084114.655,0,FALSE,TRUE
C,M,20190301,2019,3,201903,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,5847852.699,5847852.699,0,FALSE,TRUE
C,M,20190301,2019,3,201903,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,7,FALSE,,FALSE,0,FALSE,,5847852.699,5847852.699,0,FALSE,TRUE
C,M,20190401,2019,4,201904,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,4886651.22,4886651.22,0,FALSE,TRUE
C,M,20190401,2019,4,201904,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,6,FALSE,,FALSE,0,FALSE,,4886651.22,4886651.22,0,FALSE,TRUE
C,M,20190501,2019,5,201905,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,6379218.675,6379218.675,0,FALSE,TRUE
C,M,20190501,2019,5,201905,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,9,FALSE,,FALSE,0,FALSE,,6379218.675,6379218.675,0,FALSE,TRUE
C,M,20190601,2019,6,201906,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,6701785.593,6701785.593,0,FALSE,TRUE
C,M,20190601,2019,6,201906,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,9,FALSE,,FALSE,0,FALSE,,6701785.593,6701785.593,0,FALSE,TRUE
C,M,20190801,2019,8,201908,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,12782501.26,12782501.26,0,FALSE,TRUE
C,M,20190801,2019,8,201908,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,18,FALSE,,FALSE,0,FALSE,,12782501.26,12782501.26,0,FALSE,TRUE
C,M,20190901,2019,9,201909,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,5420233.624,5420233.624,0,FALSE,TRUE
C,M,20190901,2019,9,201909,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,92.44,FALSE,,FALSE,0,FALSE,,5420233.624,5420233.624,0,FALSE,TRUE
C,M,20191001,2019,10,201910,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,6962981.448,6962981.448,0,FALSE,TRUE
C,M,20191001,2019,10,201910,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,11,FALSE,,FALSE,0,FALSE,,6962981.448,6962981.448,0,FALSE,TRUE
C,M,20191101,2019,11,201911,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,5697612.215,5697612.215,0,FALSE,TRUE
C,M,20191101,2019,11,201911,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,9,FALSE,,FALSE,0,FALSE,,5697612.215,5697612.215,0,FALSE,TRUE
C,M,20191201,2019,12,201912,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,6040938.238,6040938.238,0,FALSE,TRUE
C,M,20191201,2019,12,201912,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,9,FALSE,,FALSE,0,FALSE,,6040938.238,6040938.238,0,FALSE,TRUE
C,M,20200101,2020,1,202001,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,6066131.775,6066131.775,0,FALSE,TRUE
C,M,20200101,2020,1,202001,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,10,FALSE,,FALSE,0,FALSE,,6066131.775,6066131.775,0,FALSE,TRUE
C,M,20200201,2020,2,202002,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,4616488.592,4616488.592,0,FALSE,TRUE
C,M,20200201,2020,2,202002,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,6,FALSE,,FALSE,0,FALSE,,4616488.592,4616488.592,0,FALSE,TRUE
C,M,20200301,2020,3,202003,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,3528140.175,3528140.175,0,FALSE,TRUE
C,M,20200301,2020,3,202003,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,5,FALSE,,FALSE,0,FALSE,,3528140.175,3528140.175,0,FALSE,TRUE
C,M,20200501,2020,5,202005,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,11767431.13,11767431.13,0,FALSE,TRUE
C,M,20200501,2020,5,202005,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,14,FALSE,,FALSE,0,FALSE,,11767431.13,11767431.13,0,FALSE,TRUE
C,M,20200601,2020,6,202006,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,6191424.265,6191424.265,0,FALSE,TRUE
C,M,20200601,2020,6,202006,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,6,FALSE,,FALSE,0,FALSE,,6191424.265,6191424.265,0,FALSE,TRUE
C,M,20200701,2020,7,202007,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,7709934.96,7709934.96,0,FALSE,TRUE
C,M,20200701,2020,7,202007,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,8,FALSE,,FALSE,0,FALSE,,7709934.96,7709934.96,0,FALSE,TRUE
C,M,20200801,2020,8,202008,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,5292845.139,5292845.139,0,FALSE,TRUE
C,M,20200801,2020,8,202008,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,5,FALSE,,FALSE,0,FALSE,,5292845.139,5292845.139,0,FALSE,TRUE
C,M,20200901,2020,9,202009,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,6528698.274,6528698.274,0,FALSE,TRUE
C,M,20200901,2020,9,202009,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,7,FALSE,,FALSE,0,FALSE,,6528698.274,6528698.274,0,FALSE,TRUE
C,M,20201001,2020,10,202010,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,5308808.1,5308808.1,0,FALSE,TRUE
C,M,20201001,2020,10,202010,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,6,FALSE,,FALSE,0,FALSE,,5308808.1,5308808.1,0,FALSE,TRUE
C,M,20201101,2020,11,202011,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,5460452.594,5460452.594,0,FALSE,TRUE
C,M,20201101,2020,11,202011,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,7,FALSE,,FALSE,0,FALSE,,5460452.594,5460452.594,0,FALSE,TRUE
C,M,20201201,2020,12,202012,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,6612583.209,6612583.209,0,FALSE,TRUE
C,M,20201201,2020,12,202012,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,7,FALSE,,FALSE,0,FALSE,,6612583.209,6612583.209,0,FALSE,TRUE
C,M,20210101,2021,1,202101,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,6,FALSE,99.74,FALSE,0,FALSE,,5945588.609,5945588.609,0,FALSE,TRUE
C,M,20210101,2021,1,202101,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,6,FALSE,99.74,FALSE,0,FALSE,,5945588.609,5945588.609,0,FALSE,TRUE
C,M,20210201,2021,2,202102,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,5,FALSE,81.03,FALSE,0,FALSE,,4708525.582,4708525.582,0,FALSE,TRUE
C,M,20210201,2021,2,202102,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,5,FALSE,81.03,FALSE,0,FALSE,,4708525.582,4708525.582,0,FALSE,TRUE
C,M,20210301,2021,3,202103,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,5,FALSE,92.96,FALSE,0,FALSE,,5154970.319,5154970.319,0,FALSE,TRUE
C,M,20210301,2021,3,202103,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,5,FALSE,92.96,FALSE,0,FALSE,,5154970.319,5154970.319,0,FALSE,TRUE
C,M,20210401,2021,4,202104,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,7,FALSE,107,FALSE,0,FALSE,,6134881.776,6134881.776,0,FALSE,TRUE
C,M,20210401,2021,4,202104,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,7,FALSE,107,FALSE,0,FALSE,,6134881.776,6134881.776,0,FALSE,TRUE
C,M,20210501,2021,5,202105,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,7,FALSE,78.43,FALSE,0,FALSE,,4776732.276,4776732.276,0,FALSE,TRUE
C,M,20210501,2021,5,202105,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,7,FALSE,78.43,FALSE,0,FALSE,,4776732.276,4776732.276,0,FALSE,TRUE
C,M,20210601,2021,6,202106,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,8,FALSE,110.74,FALSE,0,FALSE,,6358437.454,6358437.454,0,FALSE,TRUE
C,M,20210601,2021,6,202106,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,8,FALSE,110.74,FALSE,0,FALSE,,6358437.454,6358437.454,0,FALSE,TRUE
C,M,20210701,2021,7,202107,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,5,FALSE,79.8,FALSE,0,FALSE,,4615128.365,4615128.365,0,FALSE,TRUE
C,M,20210701,2021,7,202107,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,5,FALSE,79.8,FALSE,0,FALSE,,4615128.365,4615128.365,0,FALSE,TRUE
C,M,20210801,2021,8,202108,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,5,FALSE,89.86,FALSE,0,FALSE,,5583322.492,5583322.492,0,FALSE,TRUE
C,M,20210801,2021,8,202108,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,5,FALSE,89.86,FALSE,0,FALSE,,5583322.492,5583322.492,0,FALSE,TRUE
C,M,20210901,2021,9,202109,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,6,FALSE,95.16,FALSE,0,FALSE,,5420268.816,5420268.816,0,FALSE,TRUE
C,M,20210901,2021,9,202109,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,6,FALSE,95.16,FALSE,0,FALSE,,5420268.816,5420268.816,0,FALSE,TRUE
C,M,20211001,2021,10,202110,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,6,FALSE,103.73,FALSE,0,FALSE,,5971765.59,5971765.59,0,FALSE,TRUE
C,M,20211001,2021,10,202110,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,6,FALSE,103.73,FALSE,0,FALSE,,5971765.59,5971765.59,0,FALSE,TRUE
C,M,20211101,2021,11,202111,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,5,FALSE,81.5,FALSE,0,FALSE,,4735826.266,4735826.266,0,FALSE,TRUE
C,M,20211101,2021,11,202111,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,5,FALSE,81.5,FALSE,0,FALSE,,4735826.266,4735826.266,0,FALSE,TRUE
C,M,20211201,2021,12,202112,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,6,FALSE,98.79,FALSE,0,FALSE,,5584824.666,5584824.666,0,FALSE,TRUE
C,M,20211201,2021,12,202112,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,6,FALSE,98.79,FALSE,0,FALSE,,5584824.666,5584824.666,0,FALSE,TRUE
C,M,20220101,2022,1,202201,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H6,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,5,FALSE,89.61,FALSE,0,FALSE,,5233950.957,5233950.957,0,FALSE,TRUE
C,M,20220101,2022,1,202201,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H6,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,5,FALSE,89.61,FALSE,0,FALSE,,5233950.957,5233950.957,0,FALSE,TRUE
C,M,20220201,2022,2,202202,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H6,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,79.76,FALSE,8,kg,79.76,FALSE,79.76,FALSE,0,FALSE,,4985711.212,4985711.212,0,FALSE,TRUE
C,M,20220201,2022,2,202202,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H6,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,79.76,FALSE,8,kg,79.76,FALSE,79.76,FALSE,0,FALSE,,4985711.212,4985711.212,0,FALSE,TRUE
C,M,20220301,2022,3,202203,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H6,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,107.13,FALSE,-1,,0,FALSE,107.13,FALSE,0,FALSE,,6629827.617,6629827.617,0,FALSE,TRUE
